plan_id,hospital_id,is_in_network,contract_type,rank,distance_score,added_on
PL10527,H200252,yes,cashless,46,6.33,2025-09-30
PL10527,H200298,yes,cashless,47,47.622,2025-09-30
PL10527,H200583,yes,cashless,48,17.387,2025-09-30
PL10527,H200314,yes,cashless,49,28.925,2025-09-30
PL10527,H200381,yes,reimbursement,50,9.223,2025-09-30
PL10527,H200889,yes,empanelled,51,12.047,2025-09-30
PL10527,H200233,yes,empanelled,52,44.833,2025-09-30
PL10527,H200609,yes,reimbursement,53,21.222,2025-09-30
PL10527,H200643,yes,cashless,54,44.0,2025-09-30
PL10527,H200137,yes,cashless,55,49.677,2025-09-30
PL10527,H200127,yes,cashless,56,3.568,2025-09-30
PL10527,H200836,yes,cashless,57,39.889,2025-09-30
PL10527,H200602,yes,reimbursement,58,41.17,2025-09-30
PL10527,H200332,yes,empanelled,59,8.15,2025-09-30
PL10527,H200402,yes,reimbursement,60,38.145,2025-09-30
PL10527,H200566,yes,reimbursement,61,34.857,2025-09-30
PL10527,H200932,yes,cashless,62,22.29,2025-09-30
PL10527,H200140,yes,cashless,63,43.982,2025-09-30
PL10527,H200114,yes,cashless,64,19.722,2025-09-30
PL10527,H200052,yes,cashless,65,48.264,2025-09-30
PL10527,H200049,yes,cashless,66,5.03,2025-09-30
PL10527,H200113,yes,reimbursement,67,13.397,2025-09-30
PL10527,H200622,yes,cashless,68,3.328,2025-09-30
PL10527,H200488,yes,cashless,69,21.002,2025-09-30
PL10527,H200060,yes,cashless,70,14.545,2025-09-30
PL10527,H200251,yes,cashless,71,35.343,2025-09-30
PL10527,H200523,yes,cashless,72,3.468,2025-09-30
PL10528,H200998,yes,reimbursement,1,24.764,2025-09-30
PL10528,H200971,yes,reimbursement,2,8.546,2025-09-30
PL10528,H200110,yes,reimbursement,3,3.138,2025-09-30
PL10528,H200170,yes,cashless,4,41.081,2025-09-30
PL10528,H200620,yes,reimbursement,5,16.366,2025-09-30
PL10528,H200231,yes,reimbursement,6,30.936,2025-09-30
PL10528,H200712,yes,cashless,7,11.881,2025-09-30
PL10528,H200417,yes,cashless,8,39.455,2025-09-30
PL10528,H200178,yes,cashless,9,15.562,2025-09-30
PL10528,H200433,yes,reimbursement,10,4.59,2025-09-30
PL10528,H200844,yes,reimbursement,11,4.869,2025-09-30
PL10528,H200629,yes,reimbursement,12,35.428,2025-09-30
PL10528,H200210,yes,reimbursement,13,3.028,2025-09-30
PL10528,H200898,yes,reimbursement,14,14.575,2025-09-30
PL10528,H200914,yes,reimbursement,15,5.668,2025-09-30
PL10528,H200924,yes,reimbursement,16,6.406,2025-09-30
PL10528,H200610,yes,cashless,17,12.762,2025-09-30
PL10528,H200142,yes,cashless,18,44.519,2025-09-30
PL10528,H200529,yes,empanelled,19,21.258,2025-09-30
PL10528,H200985,yes,reimbursement,20,2.002,2025-09-30
PL10528,H200392,yes,reimbursement,21,13.251,2025-09-30
PL10528,H200911,yes,cashless,22,11.845,2025-09-30
PL10528,H200400,yes,cashless,23,41.357,2025-09-30
PL10528,H200240,yes,reimbursement,24,43.463,2025-09-30
PL10528,H200039,yes,cashless,25,38.699,2025-09-30
PL10528,H200802,yes,reimbursement,26,6.443,2025-09-30
PL10528,H200917,yes,cashless,27,42.085,2025-09-30
PL10528,H200427,yes,reimbursement,28,38.04,2025-09-30
PL10528,H200628,yes,cashless,29,42.431,2025-09-30
PL10528,H200618,yes,cashless,30,28.555,2025-09-30
PL10528,H200471,yes,cashless,31,35.137,2025-09-30
PL10529,H200076,yes,cashless,1,31.035,2025-09-30
PL10529,H200642,yes,cashless,2,25.441,2025-09-30
PL10529,H200173,yes,cashless,3,20.435,2025-09-30
PL10529,H200003,yes,cashless,4,6.923,2025-09-30
PL10529,H200117,yes,cashless,5,2.403,2025-09-30
PL10529,H200636,yes,cashless,6,19.014,2025-09-30
PL10529,H200453,yes,reimbursement,7,8.018,2025-09-30
PL10529,H200452,yes,empanelled,8,41.903,2025-09-30
PL10529,H200917,yes,cashless,9,27.093,2025-09-30
PL10529,H200514,yes,empanelled,10,42.595,2025-09-30
PL10529,H200913,yes,reimbursement,11,7.282,2025-09-30
PL10529,H200273,yes,cashless,12,45.236,2025-09-30
PL10529,H200123,yes,cashless,13,47.872,2025-09-30
PL10529,H200955,yes,empanelled,14,32.728,2025-09-30
PL10529,H200055,yes,cashless,15,16.6,2025-09-30
PL10529,H200356,yes,reimbursement,16,41.732,2025-09-30
PL10529,H200945,yes,cashless,17,32.477,2025-09-30
PL10529,H200207,yes,reimbursement,18,46.538,2025-09-30
PL10529,H200859,yes,cashless,19,3.941,2025-09-30
PL10529,H200920,yes,reimbursement,20,1.292,2025-09-30
PL10529,H200217,yes,reimbursement,21,18.13,2025-09-30
PL10529,H200310,yes,cashless,22,42.882,2025-09-30
PL10529,H200525,yes,cashless,23,28.639,2025-09-30
PL10529,H200962,yes,cashless,24,33.665,2025-09-30
PL10529,H200762,yes,empanelled,25,3.897,2025-09-30
PL10529,H200697,yes,cashless,26,37.926,2025-09-30
PL10529,H200707,yes,cashless,27,27.856,2025-09-30
PL10529,H200242,yes,cashless,28,0.56,2025-09-30
PL10529,H200053,yes,reimbursement,29,49.44,2025-09-30
PL10529,H200643,yes,cashless,30,13.269,2025-09-30
PL10529,H200611,yes,cashless,31,19.937,2025-09-30
PL10529,H200305,yes,cashless,32,19.643,2025-09-30
PL10529,H200658,yes,cashless,33,20.025,2025-09-30
PL10529,H200612,yes,reimbursement,34,15.143,2025-09-30
PL10529,H200661,yes,cashless,35,32.194,2025-09-30
PL10529,H200128,yes,cashless,36,41.346,2025-09-30
PL10529,H200385,yes,cashless,37,38.524,2025-09-30
PL10529,H200191,yes,reimbursement,38,49.478,2025-09-30
PL10529,H200165,yes,cashless,39,26.782,2025-09-30
PL10529,H200382,yes,cashless,40,9.125,2025-09-30
PL10529,H200929,yes,cashless,41,3.334,2025-09-30
PL10529,H200380,yes,cashless,42,0.501,2025-09-30
PL10529,H200464,yes,cashless,43,29.37,2025-09-30
PL10529,H200357,yes,reimbursement,44,4.289,2025-09-30
PL10529,H200018,yes,cashless,45,18.996,2025-09-30
PL10529,H200200,yes,empanelled,46,23.383,2025-09-30
PL10529,H200916,yes,empanelled,47,39.785,2025-09-30
PL10529,H200546,yes,reimbursement,48,9.903,2025-09-30
PL10529,H200384,yes,reimbursement,49,2.223,2025-09-30
PL10529,H200079,yes,reimbursement,50,8.189,2025-09-30
PL10529,H200028,yes,reimbursement,51,47.527,2025-09-30
PL10529,H200444,yes,cashless,52,32.868,2025-09-30
PL10529,H200334,yes,cashless,53,5.525,2025-09-30
PL10529,H200944,yes,reimbursement,54,45.53,2025-09-30
PL10529,H200175,yes,cashless,55,6.799,2025-09-30
PL10529,H200982,yes,cashless,56,23.652,2025-09-30
PL10529,H200399,yes,reimbursement,57,25.173,2025-09-30
PL10529,H200361,yes,reimbursement,58,21.967,2025-09-30
PL10529,H200337,yes,cashless,59,3.438,2025-09-30
PL10529,H200476,yes,cashless,60,36.161,2025-09-30
PL10529,H200973,yes,cashless,61,15.93,2025-09-30
PL10529,H200221,yes,reimbursement,62,45.834,2025-09-30
PL10529,H200171,yes,cashless,63,37.766,2025-09-30
PL10529,H200906,yes,reimbursement,64,41.764,2025-09-30
PL10529,H200163,yes,reimbursement,65,4.46,2025-09-30
PL10529,H200487,yes,empanelled,66,6.537,2025-09-30
PL10529,H200991,yes,cashless,67,1.021,2025-09-30
PL10529,H200537,yes,empanelled,68,17.747,2025-09-30
PL10529,H200299,yes,cashless,69,35.198,2025-09-30
PL10529,H200560,yes,reimbursement,70,16.174,2025-09-30
PL10529,H200511,yes,cashless,71,29.911,2025-09-30
PL10529,H200854,yes,cashless,72,5.043,2025-09-30
PL10529,H200503,yes,cashless,73,6.596,2025-09-30
PL10529,H200720,yes,cashless,74,17.269,2025-09-30
PL10529,H200780,yes,cashless,75,18.82,2025-09-30
PL10529,H200819,yes,reimbursement,76,34.412,2025-09-30
PL10529,H200368,yes,cashless,77,28.915,2025-09-30
PL10529,H200627,yes,cashless,78,48.06,2025-09-30
PL10529,H200830,yes,cashless,79,2.873,2025-09-30
PL10529,H200614,yes,reimbursement,80,2.149,2025-09-30
PL10530,H200600,yes,cashless,1,26.351,2025-09-30
PL10530,H200999,yes,cashless,2,38.814,2025-09-30
PL10530,H200176,yes,reimbursement,3,14.94,2025-09-30
PL10530,H200725,yes,cashless,4,22.461,2025-09-30
PL10530,H200144,yes,reimbursement,5,22.974,2025-09-30
PL10530,H200154,yes,reimbursement,6,0.123,2025-09-30
PL10530,H200714,yes,cashless,7,12.822,2025-09-30
PL10530,H200751,yes,cashless,8,11.861,2025-09-30
PL10530,H200813,yes,cashless,9,18.312,2025-09-30
PL10530,H200146,yes,cashless,10,42.97,2025-09-30
PL10530,H200825,yes,cashless,11,31.771,2025-09-30
PL10530,H200188,yes,cashless,12,28.691,2025-09-30
PL10530,H200985,yes,reimbursement,13,5.009,2025-09-30
PL10530,H200321,yes,reimbursement,14,41.389,2025-09-30
PL10530,H200016,yes,reimbursement,15,43.203,2025-09-30
PL10530,H200989,yes,cashless,16,3.602,2025-09-30
PL10530,H200247,yes,reimbursement,17,32.472,2025-09-30
PL10530,H200538,yes,reimbursement,18,8.528,2025-09-30
PL10530,H200102,yes,cashless,19,37.943,2025-09-30
PL10530,H200880,yes,cashless,20,5.496,2025-09-30
PL10530,H200850,yes,cashless,21,36.593,2025-09-30
PL10530,H200046,yes,cashless,22,6.898,2025-09-30
PL10530,H200520,yes,reimbursement,23,43.938,2025-09-30
PL10530,H200184,yes,empanelled,24,20.129,2025-09-30
PL10530,H200248,yes,reimbursement,25,20.233,2025-09-30
PL10530,H200054,yes,cashless,26,13.862,2025-09-30
PL10530,H200350,yes,reimbursement,27,45.829,2025-09-30
PL10530,H200343,yes,empanelled,28,43.441,2025-09-30
PL10530,H200025,yes,cashless,29,30.642,2025-09-30
PL10530,H200703,yes,cashless,30,41.752,2025-09-30
PL10530,H200667,yes,cashless,31,26.001,2025-09-30
PL10530,H200932,yes,reimbursement,32,16.68,2025-09-30
PL10530,H200641,yes,cashless,33,2.273,2025-09-30
PL10530,H200431,yes,cashless,34,44.838,2025-09-30
PL10530,H200340,yes,cashless,35,22.373,2025-09-30
PL10530,H200545,yes,cashless,36,40.204,2025-09-30
PL10530,H200697,yes,cashless,37,31.306,2025-09-30
PL10530,H200799,yes,reimbursement,38,40.465,2025-09-30
PL10530,H200325,yes,cashless,39,23.157,2025-09-30
PL10530,H200735,yes,reimbursement,40,9.091,2025-09-30
PL10530,H200592,yes,cashless,41,47.129,2025-09-30
PL10530,H200376,yes,reimbursement,42,16.233,2025-09-30
PL10530,H200635,yes,empanelled,43,20.725,2025-09-30
PL10530,H200512,yes,cashless,44,28.339,2025-09-30
PL10530,H200649,yes,cashless,45,40.868,2025-09-30
PL10530,H200609,yes,cashless,46,7.695,2025-09-30
PL10530,H200004,yes,cashless,47,5.014,2025-09-30
PL10530,H200857,yes,cashless,48,14.637,2025-09-30
PL10530,H200318,yes,cashless,49,9.607,2025-09-30
PL10530,H200530,yes,cashless,50,18.001,2025-09-30
PL10530,H200521,yes,cashless,51,12.684,2025-09-30
PL10530,H200505,yes,cashless,52,4.099,2025-09-30
PL10530,H200808,yes,cashless,53,30.93,2025-09-30
PL10530,H200024,yes,reimbursement,54,26.023,2025-09-30
PL10530,H200223,yes,cashless,55,23.576,2025-09-30
PL10530,H200387,yes,cashless,56,40.189,2025-09-30
PL10530,H200378,yes,cashless,57,19.618,2025-09-30
PL10530,H200741,yes,cashless,58,34.313,2025-09-30
PL10530,H200308,yes,reimbursement,59,24.685,2025-09-30
PL10530,H200644,yes,cashless,60,24.532,2025-09-30
PL10530,H200885,yes,reimbursement,61,8.245,2025-09-30
PL10530,H200955,yes,cashless,62,34.008,2025-09-30
PL10530,H200468,yes,cashless,63,22.052,2025-09-30
PL10530,H200593,yes,cashless,64,6.874,2025-09-30
PL10530,H200238,yes,cashless,65,26.194,2025-09-30
PL10530,H200474,yes,cashless,66,49.113,2025-09-30
PL10530,H200333,yes,reimbursement,67,23.489,2025-09-30
PL10530,H200816,yes,cashless,68,19.988,2025-09-30
PL10531,H200078,yes,cashless,1,19.039,2025-09-30
PL10531,H200955,yes,cashless,2,33.03,2025-09-30
PL10531,H200165,yes,empanelled,3,45.628,2025-09-30
PL10531,H200289,yes,reimbursement,4,18.496,2025-09-30
PL10531,H200842,yes,reimbursement,5,29.041,2025-09-30
PL10531,H200164,yes,reimbursement,6,19.569,2025-09-30
PL10531,H200784,yes,reimbursement,7,6.553,2025-09-30
PL10531,H200208,yes,cashless,8,18.211,2025-09-30
PL10531,H200332,yes,reimbursement,9,39.816,2025-09-30
PL10531,H200371,yes,cashless,10,46.63,2025-09-30
PL10531,H200088,yes,reimbursement,11,49.32,2025-09-30
PL10531,H200386,yes,cashless,12,19.015,2025-09-30
PL10531,H200586,yes,cashless,13,23.109,2025-09-30
PL10531,H200737,yes,cashless,14,11.067,2025-09-30
PL10531,H200612,yes,cashless,15,10.8,2025-09-30
PL10531,H200007,yes,empanelled,16,40.202,2025-09-30
PL10531,H200099,yes,reimbursement,17,26.753,2025-09-30
PL10531,H200027,yes,cashless,18,15.892,2025-09-30
PL10531,H200285,yes,empanelled,19,3.482,2025-09-30
PL10531,H200232,yes,cashless,20,7.755,2025-09-30
PL10531,H200499,yes,reimbursement,21,45.339,2025-09-30
PL10531,H200875,yes,cashless,22,49.226,2025-09-30
PL10531,H200167,yes,cashless,23,15.352,2025-09-30
PL10531,H200286,yes,cashless,24,15.076,2025-09-30
PL10531,H200132,yes,cashless,25,2.775,2025-09-30
PL10531,H200613,yes,cashless,26,46.14,2025-09-30
PL10531,H200247,yes,cashless,27,43.849,2025-09-30
PL10531,H200263,yes,empanelled,28,30.957,2025-09-30
PL10531,H200591,yes,cashless,29,44.2,2025-09-30
PL10531,H200700,yes,empanelled,30,31.431,2025-09-30
PL10531,H200011,yes,reimbursement,31,19.649,2025-09-30
PL10531,H200104,yes,cashless,32,43.101,2025-09-30
PL10531,H200562,yes,cashless,33,9.608,2025-09-30
PL10531,H200985,yes,reimbursement,34,16.698,2025-09-30
PL10531,H200779,yes,cashless,35,28.235,2025-09-30
PL10531,H200449,yes,cashless,36,46.067,2025-09-30
PL10531,H200319,yes,cashless,37,43.864,2025-09-30
PL10531,H200862,yes,empanelled,38,14.981,2025-09-30
PL10531,H200546,yes,reimbursement,39,24.673,2025-09-30
PL10531,H200714,yes,cashless,40,45.154,2025-09-30
PL10531,H200146,yes,cashless,41,14.144,2025-09-30
PL10531,H200401,yes,reimbursement,42,33.641,2025-09-30
PL10531,H200142,yes,cashless,43,33.468,2025-09-30
PL10531,H200153,yes,empanelled,44,4.992,2025-09-30
PL10531,H200958,yes,reimbursement,45,27.378,2025-09-30
PL10531,H200649,yes,reimbursement,46,26.737,2025-09-30
PL10531,H200405,yes,cashless,47,15.463,2025-09-30
PL10532,H200029,yes,cashless,1,25.815,2025-09-30
PL10532,H200882,yes,empanelled,2,28.915,2025-09-30
PL10532,H200308,yes,cashless,3,34.406,2025-09-30
PL10532,H200740,yes,cashless,4,11.183,2025-09-30
PL10532,H200613,yes,reimbursement,5,20.709,2025-09-30
PL10532,H200295,yes,cashless,6,13.015,2025-09-30
PL10532,H200571,yes,reimbursement,7,17.628,2025-09-30
PL10532,H200174,yes,cashless,8,31.487,2025-09-30
PL10532,H200479,yes,reimbursement,9,9.813,2025-09-30
PL10532,H200430,yes,reimbursement,10,22.482,2025-09-30
PL10532,H200255,yes,reimbursement,11,7.387,2025-09-30
PL10532,H200269,yes,empanelled,12,14.631,2025-09-30
PL10532,H200854,yes,cashless,13,16.371,2025-09-30
PL10532,H200273,yes,cashless,14,18.54,2025-09-30
PL10532,H200521,yes,cashless,15,33.742,2025-09-30
PL10532,H200191,yes,cashless,16,39.094,2025-09-30
PL10532,H200513,yes,reimbursement,17,34.576,2025-09-30
PL10532,H200358,yes,cashless,18,7.726,2025-09-30
PL10532,H200102,yes,cashless,19,38.407,2025-09-30
PL10532,H200055,yes,cashless,20,16.13,2025-09-30
PL10532,H200987,yes,cashless,21,28.011,2025-09-30
PL10532,H200950,yes,cashless,22,23.652,2025-09-30
PL10532,H200378,yes,reimbursement,23,8.972,2025-09-30
PL10532,H200968,yes,cashless,24,2.62,2025-09-30
PL10532,H200111,yes,reimbursement,25,37.657,2025-09-30
PL10532,H200542,yes,cashless,26,5.963,2025-09-30
PL10532,H200044,yes,reimbursement,27,49.812,2025-09-30
PL10532,H200387,yes,cashless,28,33.269,2025-09-30
PL10532,H200935,yes,reimbursement,29,12.658,2025-09-30
PL10532,H200896,yes,cashless,30,47.259,2025-09-30
PL10532,H200371,yes,cashless,31,45.088,2025-09-30
PL10532,H200150,yes,cashless,32,24.066,2025-09-30
PL10532,H200392,yes,cashless,33,35.018,2025-09-30
PL10532,H200274,yes,cashless,34,28.723,2025-09-30
PL10532,H200647,yes,cashless,35,34.571,2025-09-30
PL10533,H200436,yes,cashless,1,14.007,2025-09-30
PL10533,H200807,yes,cashless,2,14.008,2025-09-30
PL10533,H200189,yes,reimbursement,3,22.765,2025-09-30
PL10533,H200983,yes,reimbursement,4,15.907,2025-09-30
PL10533,H200391,yes,empanelled,5,20.68,2025-09-30
PL10533,H200750,yes,cashless,6,36.971,2025-09-30
PL10533,H200718,yes,cashless,7,41.343,2025-09-30
PL10533,H200510,yes,empanelled,8,0.214,2025-09-30
PL10533,H200535,yes,cashless,9,2.209,2025-09-30
PL10533,H200080,yes,cashless,10,41.981,2025-09-30
PL10533,H200429,yes,reimbursement,11,22.71,2025-09-30
PL10533,H200898,yes,cashless,12,25.344,2025-09-30
PL10533,H200217,yes,reimbursement,13,18.648,2025-09-30
PL10533,H200534,yes,reimbursement,14,28.035,2025-09-30
PL10533,H200116,yes,cashless,15,20.951,2025-09-30
PL10533,H200824,yes,reimbursement,16,17.608,2025-09-30
PL10533,H200295,yes,empanelled,17,10.423,2025-09-30
PL10533,H200963,yes,cashless,18,7.404,2025-09-30
PL10533,H200917,yes,cashless,19,34.115,2025-09-30
PL10533,H200324,yes,cashless,20,41.366,2025-09-30
PL10533,H200972,yes,cashless,21,40.693,2025-09-30
PL10533,H200175,yes,cashless,22,0.947,2025-09-30
PL10533,H200282,yes,reimbursement,23,46.346,2025-09-30
PL10533,H200751,yes,cashless,24,15.993,2025-09-30
PL10533,H200386,yes,empanelled,25,14.022,2025-09-30
PL10533,H200882,yes,cashless,26,13.018,2025-09-30
PL10533,H200013,yes,cashless,27,39.979,2025-09-30
PL10533,H200345,yes,cashless,28,34.362,2025-09-30
PL10533,H200035,yes,cashless,29,41.04,2025-09-30
PL10533,H200706,yes,cashless,30,28.018,2025-09-30
PL10533,H200230,yes,cashless,31,13.411,2025-09-30
PL10533,H200018,yes,empanelled,32,5.02,2025-09-30
PL10533,H200606,yes,cashless,33,6.804,2025-09-30
PL10533,H200477,yes,cashless,34,21.05,2025-09-30
PL10533,H200857,yes,cashless,35,40.336,2025-09-30
PL10533,H200492,yes,cashless,36,30.655,2025-09-30
PL10533,H200275,yes,cashless,37,23.441,2025-09-30
PL10533,H200957,yes,reimbursement,38,36.387,2025-09-30
PL10533,H200754,yes,cashless,39,7.273,2025-09-30
PL10533,H200160,yes,reimbursement,40,33.446,2025-09-30
PL10533,H200212,yes,reimbursement,41,16.734,2025-09-30
PL10533,H200252,yes,reimbursement,42,16.404,2025-09-30
PL10533,H200440,yes,empanelled,43,28.636,2025-09-30
PL10533,H200868,yes,cashless,44,19.652,2025-09-30
PL10533,H200938,yes,cashless,45,40.395,2025-09-30
PL10533,H200225,yes,reimbursement,46,24.252,2025-09-30
PL10533,H200333,yes,cashless,47,7.477,2025-09-30
PL10533,H200686,yes,cashless,48,29.528,2025-09-30
PL10533,H200181,yes,cashless,49,39.58,2025-09-30
PL10533,H200567,yes,cashless,50,28.759,2025-09-30
PL10533,H200008,yes,cashless,51,21.144,2025-09-30
PL10533,H200522,yes,cashless,52,24.397,2025-09-30
PL10533,H200836,yes,cashless,53,8.662,2025-09-30
PL10533,H200178,yes,reimbursement,54,44.008,2025-09-30
PL10533,H200816,yes,empanelled,55,0.982,2025-09-30
PL10533,H200657,yes,reimbursement,56,30.27,2025-09-30
PL10533,H200401,yes,reimbursement,57,3.085,2025-09-30
PL10533,H200292,yes,reimbursement,58,47.648,2025-09-30
PL10533,H200907,yes,empanelled,59,5.44,2025-09-30
PL10533,H200677,yes,cashless,60,21.072,2025-09-30
PL10533,H200914,yes,cashless,61,42.458,2025-09-30
PL10533,H200570,yes,empanelled,62,35.958,2025-09-30
PL10533,H200969,yes,reimbursement,63,13.606,2025-09-30
PL10533,H200369,yes,cashless,64,10.764,2025-09-30
PL10533,H200488,yes,reimbursement,65,36.882,2025-09-30
PL10534,H200949,yes,reimbursement,1,7.605,2025-09-30
PL10534,H200461,yes,cashless,2,35.507,2025-09-30
PL10534,H200689,yes,reimbursement,3,39.412,2025-09-30
PL10534,H200551,yes,cashless,4,16.772,2025-09-30
PL10534,H200090,yes,cashless,5,46.585,2025-09-30
PL10534,H200676,yes,empanelled,6,15.164,2025-09-30
PL10534,H200793,yes,cashless,7,21.28,2025-09-30
PL10534,H200786,yes,cashless,8,32.916,2025-09-30
PL10534,H200068,yes,cashless,9,13.378,2025-09-30
PL10534,H200375,yes,cashless,10,10.131,2025-09-30
PL10534,H200731,yes,cashless,11,38.058,2025-09-30
PL10534,H200534,yes,empanelled,12,14.475,2025-09-30
PL10534,H200052,yes,cashless,13,7.448,2025-09-30
PL10534,H200482,yes,cashless,14,15.593,2025-09-30
PL10534,H200688,yes,cashless,15,47.323,2025-09-30
PL10534,H200018,yes,reimbursement,16,27.508,2025-09-30
PL10534,H200422,yes,cashless,17,49.894,2025-09-30
PL10534,H200035,yes,reimbursement,18,32.108,2025-09-30
PL10534,H200637,yes,empanelled,19,33.702,2025-09-30
PL10534,H200452,yes,reimbursement,20,39.239,2025-09-30
PL10534,H200735,yes,reimbursement,21,31.095,2025-09-30
PL10534,H200435,yes,empanelled,22,24.809,2025-09-30
PL10534,H200665,yes,reimbursement,23,39.191,2025-09-30
PL10534,H200324,yes,reimbursement,24,21.574,2025-09-30
PL10534,H200714,yes,reimbursement,25,42.133,2025-09-30
PL10534,H200834,yes,cashless,26,42.891,2025-09-30
PL10534,H200371,yes,cashless,27,10.391,2025-09-30
PL10534,H200977,yes,cashless,28,2.889,2025-09-30
PL10534,H200859,yes,cashless,29,3.523,2025-09-30
PL10534,H200036,yes,reimbursement,30,11.603,2025-09-30
PL10534,H200858,yes,reimbursement,31,1.056,2025-09-30
PL10534,H200515,yes,cashless,32,37.763,2025-09-30
PL10534,H200320,yes,cashless,33,21.222,2025-09-30
PL10534,H200267,yes,cashless,34,39.653,2025-09-30
PL10534,H200673,yes,cashless,35,17.725,2025-09-30
PL10534,H200099,yes,cashless,36,33.948,2025-09-30
PL10534,H200863,yes,cashless,37,43.145,2025-09-30
PL10534,H200899,yes,cashless,38,48.092,2025-09-30
PL10534,H200067,yes,cashless,39,41.769,2025-09-30
PL10534,H200060,yes,reimbursement,40,4.496,2025-09-30
PL10534,H200268,yes,reimbursement,41,38.553,2025-09-30
PL10534,H200650,yes,cashless,42,49.559,2025-09-30
PL10534,H200634,yes,reimbursement,43,44.054,2025-09-30
PL10534,H200749,yes,reimbursement,44,35.34,2025-09-30
PL10534,H200797,yes,empanelled,45,17.656,2025-09-30
PL10534,H200898,yes,reimbursement,46,35.506,2025-09-30
PL10534,H200635,yes,empanelled,47,18.32,2025-09-30
PL10534,H200973,yes,cashless,48,9.949,2025-09-30
PL10534,H200766,yes,cashless,49,18.776,2025-09-30
PL10534,H200600,yes,cashless,50,6.691,2025-09-30
PL10534,H200439,yes,cashless,51,22.891,2025-09-30
PL10534,H200412,yes,cashless,52,18.444,2025-09-30
PL10534,H200051,yes,empanelled,53,31.999,2025-09-30
PL10534,H200379,yes,reimbursement,54,34.593,2025-09-30
PL10534,H200120,yes,cashless,55,1.761,2025-09-30
PL10534,H200332,yes,cashless,56,46.125,2025-09-30
