hospital_id,name,state,city,pincode,bed_count,specialties,address,latitude,longitude,is_empanelled_public,created_at
H200927,Patna Health Institute 6092,Bihar,Patna,300927,215,"General Medicine,ENT",169 Patna Medical Road,29.559334,84.26208,no,2025-09-30
H200928,Ahmedabad Health Institute 881,Gujarat,Ahmedabad,300928,1191,"Pediatrics,Cardiology,Gastroenterology,Orthopedics",261 Ahmedabad Medical Road,11.905372,85.345254,no,2025-09-30
H200929,Patna Health Institute 5981,Bihar,Patna,300929,468,"Pediatrics,Gastroenterology,Oncology,Orthopedics",120 Patna Medical Road,17.382521,70.796079,no,2025-09-30
H200930,Mysuru Health Institute 4203,Karnataka,Mysuru,300930,942,"Orthopedics,Neurology,Gastroenterology",171 Mysuru Medical Road,18.085192,76.720554,no,2025-09-30
H200931,Jaipur Health Institute 1337,Rajasthan,Jaipur,300931,1068,"Oncology,ENT",26 Jaipur Medical Road,15.100876,76.400883,yes,2025-09-30
H200932,Coimbatore Health Institute 6313,Tamil Nadu,Coimbatore,300932,1139,"ENT,Cardiology,Gastroenterology,Orthopedics,Nephrology",109 Coimbatore Medical Road,20.467628,83.684007,no,2025-09-30
H200933,Patna Health Institute 9681,Bihar,Patna,300933,333,"Oncology,Gastroenterology",113 Patna Medical Road,14.050507,71.791437,no,2025-09-30
H200934,Chennai Health Institute 7064,Tamil Nadu,Chennai,300934,951,"Pediatrics,Oncology",149 Chennai Medical Road,12.646864,72.145983,no,2025-09-30
H200935,Hyderabad Health Institute 8998,Telangana,Hyderabad,300935,293,"Neurology,Nephrology",281 Hyderabad Medical Road,30.00125,76.016806,no,2025-09-30
H200936,Jaipur Health Institute 5422,Rajasthan,Jaipur,300936,582,"Gastroenterology,Orthopedics,Cardiology,Nephrology,Oncology",245 Jaipur Medical Road,13.05854,84.032839,no,2025-09-30
H200937,New Delhi Health Institute 4899,Delhi,New Delhi,300937,627,"Pediatrics,ENT",204 New Delhi Medical Road,32.113532,83.798063,no,2025-09-30
H200938,Coimbatore Health Institute 3270,Tamil Nadu,Coimbatore,300938,591,"Nephrology,Pediatrics,Orthopedics,ENT,Cardiology",89 Coimbatore Medical Road,12.748073,87.604494,no,2025-09-30
H200939,Hubli Health Institute 6424,Karnataka,Hubli,300939,239,"Gastroenterology,Nephrology,Cardiology,Orthopedics,Pediatrics",109 Hubli Medical Road,24.000719,71.288858,no,2025-09-30
H200940,Ranchi Health Institute 6306,Jharkhand,Ranchi,300940,371,"Gastroenterology,Oncology,Nephrology,ENT",279 Ranchi Medical Road,9.105438,87.934661,yes,2025-09-30
H200941,Chandigarh Health Institute 3626,Punjab,Chandigarh,300941,352,"Oncology,Nephrology,General Medicine,Gastroenterology",277 Chandigarh Medical Road,10.085703,76.769569,no,2025-09-30
H200942,New Delhi Health Institute 9018,Delhi,New Delhi,300942,965,"Orthopedics,Cardiology,Pediatrics,General Medicine,Oncology",53 New Delhi Medical Road,13.131349,68.177515,no,2025-09-30
H200943,Patna Health Institute 4611,Bihar,Patna,300943,1108,"Nephrology,Pediatrics,General Medicine,Oncology",245 Patna Medical Road,9.235674,79.78007,no,2025-09-30
H200944,Kolkata Health Institute 6301,West Bengal,Kolkata,300944,142,"Pediatrics,Oncology,Gastroenterology,ENT,Orthopedics",25 Kolkata Medical Road,10.210996,73.31514,no,2025-09-30
H200945,Guwahati Health Institute 4483,Assam,Guwahati,300945,543,"Pediatrics,Cardiology,ENT,Nephrology,Neurology",289 Guwahati Medical Road,25.137624,83.053644,no,2025-09-30
H200946,Tiruchirappalli Health Institute 517,Tamil Nadu,Tiruchirappalli,300946,994,"ENT,Cardiology,Pediatrics,Neurology,Gastroenterology",185 Tiruchirappalli Medical Road,10.862775,74.272172,no,2025-09-30
H200947,Ranchi Health Institute 5090,Jharkhand,Ranchi,300947,759,"Pediatrics,General Medicine,Neurology",291 Ranchi Medical Road,27.514291,84.860449,no,2025-09-30
H200948,Ahmedabad Health Institute 6021,Gujarat,Ahmedabad,300948,255,"General Medicine,Orthopedics",115 Ahmedabad Medical Road,28.80054,82.854219,no,2025-09-30
H200949,Raipur Health Institute 8234,Chhattisgarh,Raipur,300949,676,"Pediatrics,Orthopedics,Oncology",85 Raipur Medical Road,27.525303,74.398071,no,2025-09-30
H200950,Patna Health Institute 430,Bihar,Patna,300950,341,"Pediatrics,ENT,Nephrology,Orthopedics,Neurology",34 Patna Medical Road,17.361923,75.545916,no,2025-09-30
H200951,Gaya Health Institute 4861,Bihar,Gaya,300951,68,"Pediatrics,Neurology",134 Gaya Medical Road,14.329851,75.955275,no,2025-09-30
H200952,Kolkata Health Institute 178,West Bengal,Kolkata,300952,198,"Pediatrics,ENT,Nephrology,Cardiology,General Medicine",132 Kolkata Medical Road,11.659791,73.770302,no,2025-09-30
H200953,Gurgaon Health Institute 1290,Haryana,Gurgaon,300953,384,"General Medicine,Orthopedics,Oncology",188 Gurgaon Medical Road,25.142111,87.073014,no,2025-09-30
H200954,Ranchi Health Institute 3336,Jharkhand,Ranchi,300954,891,"ENT,Pediatrics,Nephrology,Orthopedics",75 Ranchi Medical Road,13.912961,87.710307,no,2025-09-30
H200955,South Delhi Health Institute 7544,Delhi,South Delhi,300955,121,"Oncology,Nephrology,Cardiology",282 South Delhi Medical Road,11.440826,72.058732,no,2025-09-30
H200956,Jaipur Health Institute 8898,Rajasthan,Jaipur,300956,542,"Gastroenterology,Cardiology,Orthopedics,Pediatrics,Neurology",240 Jaipur Medical Road,23.152756,73.366162,no,2025-09-30
H200957,Cuttack Health Institute 2656,Odisha,Cuttack,300957,305,"ENT,Cardiology,General Medicine,Oncology",7 Cuttack Medical Road,8.661914,72.955538,no,2025-09-30
H200958,Gaya Health Institute 2015,Bihar,Gaya,300958,588,"Neurology,ENT,Nephrology,Cardiology",197 Gaya Medical Road,32.667908,85.660107,no,2025-09-30
H200959,Chandigarh Health Institute 952,Punjab,Chandigarh,300959,602,"Cardiology,ENT,Orthopedics",238 Chandigarh Medical Road,25.833718,71.715167,no,2025-09-30
H200960,Warangal Health Institute 1610,Telangana,Warangal,300960,228,"Orthopedics,Neurology,Cardiology,Pediatrics,Gastroenterology",39 Warangal Medical Road,30.310658,72.974984,no,2025-09-30
H200961,Mysuru Health Institute 2783,Karnataka,Mysuru,300961,1141,"Pediatrics,Gastroenterology,General Medicine",174 Mysuru Medical Road,31.054615,76.948498,no,2025-09-30
H200962,Chandigarh Health Institute 2538,Punjab,Chandigarh,300962,955,"Nephrology,Neurology,Gastroenterology,Cardiology,Oncology",113 Chandigarh Medical Road,32.279138,72.743303,no,2025-09-30
H200963,Mumbai Health Institute 8599,Maharashtra,Mumbai,300963,824,"Neurology,Oncology,Cardiology",252 Mumbai Medical Road,22.716361,70.785348,no,2025-09-30
H200964,South Delhi Health Institute 3188,Delhi,South Delhi,300964,321,"Neurology,Nephrology,ENT",269 South Delhi Medical Road,12.496577,69.529398,no,2025-09-30
H200965,Lucknow Health Institute 5637,Uttar Pradesh,Lucknow,300965,269,"General Medicine,ENT,Gastroenterology,Cardiology,Pediatrics",129 Lucknow Medical Road,13.29068,71.87827,yes,2025-09-30
H200966,Bhubaneswar Health Institute 2414,Odisha,Bhubaneswar,300966,286,"Oncology,Nephrology,Gastroenterology,Cardiology",112 Bhubaneswar Medical Road,13.04237,85.8701,no,2025-09-30
H200967,Mumbai Health Institute 317,Maharashtra,Mumbai,300967,714,"Oncology,General Medicine,Pediatrics,Neurology,Gastroenterology",121 Mumbai Medical Road,16.861795,70.165695,no,2025-09-30
H200968,Kochi Health Institute 1664,Kerala,Kochi,300968,726,"General Medicine,Neurology,ENT,Pediatrics",207 Kochi Medical Road,30.476873,72.028469,yes,2025-09-30
H200969,Ranchi Health Institute 2913,Jharkhand,Ranchi,300969,152,"Gastroenterology,Cardiology,General Medicine",167 Ranchi Medical Road,29.647836,82.718631,no,2025-09-30
H200970,Guwahati Health Institute 593,Assam,Guwahati,300970,215,"Neurology,Gastroenterology,ENT",25 Guwahati Medical Road,14.027655,86.851929,no,2025-09-30
H200971,Guwahati Health Institute 925,Assam,Guwahati,300971,675,"General Medicine,Neurology,Gastroenterology,Nephrology",196 Guwahati Medical Road,30.511618,80.006061,no,2025-09-30
H200972,New Delhi Health Institute 1306,Delhi,New Delhi,300972,233,"Cardiology,Pediatrics,Oncology,General Medicine",45 New Delhi Medical Road,9.369721,69.444322,no,2025-09-30
H200973,Madurai Health Institute 4352,Tamil Nadu,Madurai,300973,150,"Neurology,General Medicine,Orthopedics",190 Madurai Medical Road,13.653431,70.326826,no,2025-09-30
H200974,Faridabad Health Institute 1976,Haryana,Faridabad,300974,329,"Gastroenterology,Nephrology,General Medicine,ENT",123 Faridabad Medical Road,28.224647,85.866654,no,2025-09-30
H200975,New Delhi Health Institute 2516,Delhi,New Delhi,300975,168,"Pediatrics,Oncology,Nephrology",175 New Delhi Medical Road,20.270179,78.864944,no,2025-09-30
H200976,Chennai Health Institute 4639,Tamil Nadu,Chennai,300976,616,"Orthopedics,Cardiology,Nephrology,ENT",54 Chennai Medical Road,17.524502,85.385268,no,2025-09-30
H200977,Patna Health Institute 3898,Bihar,Patna,300977,717,"Cardiology,ENT",58 Patna Medical Road,8.541888,73.048771,no,2025-09-30
H200978,Guwahati Health Institute 6297,Assam,Guwahati,300978,759,"ENT,Gastroenterology,Orthopedics,Nephrology,Pediatrics",93 Guwahati Medical Road,13.284408,68.119482,no,2025-09-30
H200979,Gurgaon Health Institute 2818,Haryana,Gurgaon,300979,243,"Nephrology,Neurology,Orthopedics,Gastroenterology,General Medicine",168 Gurgaon Medical Road,13.939997,86.122641,yes,2025-09-30
H200980,South Delhi Health Institute 4917,Delhi,South Delhi,300980,64,"Nephrology,Pediatrics,General Medicine,Oncology,Orthopedics",236 South Delhi Medical Road,23.368027,85.494085,no,2025-09-30
H200981,Warangal Health Institute 7899,Telangana,Warangal,300981,156,"Oncology,General Medicine,Cardiology",91 Warangal Medical Road,15.965989,78.100588,no,2025-09-30
H200982,Lucknow Health Institute 3191,Uttar Pradesh,Lucknow,300982,411,"Neurology,Pediatrics",122 Lucknow Medical Road,29.808823,75.534713,yes,2025-09-30
H200983,Patna Health Institute 5538,Bihar,Patna,300983,150,"ENT,Nephrology,Neurology",91 Patna Medical Road,18.423043,84.090026,no,2025-09-30
H200984,Hyderabad Health Institute 4303,Telangana,Hyderabad,300984,578,"Pediatrics,ENT,General Medicine,Nephrology",262 Hyderabad Medical Road,28.880458,77.243001,yes,2025-09-30
H200985,South Delhi Health Institute 1193,Delhi,South Delhi,300985,67,"Neurology,Cardiology,Oncology,Orthopedics,General Medicine",215 South Delhi Medical Road,22.102388,81.438081,no,2025-09-30
H200986,Kolkata Health Institute 2866,West Bengal,Kolkata,300986,1078,"Pediatrics,General Medicine,Oncology,Neurology",289 Kolkata Medical Road,12.699024,78.500571,no,2025-09-30
H200987,Kanpur Health Institute 4768,Uttar Pradesh,Kanpur,300987,833,"Neurology,Nephrology,Cardiology,Gastroenterology",233 Kanpur Medical Road,12.312635,71.110667,no,2025-09-30
H200988,Ranchi Health Institute 4476,Jharkhand,Ranchi,300988,187,"Gastroenterology,Nephrology,General Medicine,Pediatrics",79 Ranchi Medical Road,31.478744,68.792124,no,2025-09-30
H200989,Noida Health Institute 581,Uttar Pradesh,Noida,300989,423,"Pediatrics,Gastroenterology,Neurology,Cardiology",159 Noida Medical Road,32.891884,85.750028,yes,2025-09-30
H200990,Guwahati Health Institute 8594,Assam,Guwahati,300990,470,"Neurology,Pediatrics,Orthopedics,Oncology,General Medicine",110 Guwahati Medical Road,30.585282,81.902404,no,2025-09-30
H200991,Madurai Health Institute 7737,Tamil Nadu,Madurai,300991,820,"Nephrology,Gastroenterology,Orthopedics",275 Madurai Medical Road,23.495304,81.809407,yes,2025-09-30
H200992,Nagpur Health Institute 4927,Maharashtra,Nagpur,300992,51,"General Medicine,Pediatrics,Orthopedics",83 Nagpur Medical Road,16.142585,86.999681,no,2025-09-30
H200993,North Delhi Health Institute 3707,Delhi,North Delhi,300993,523,"General Medicine,Orthopedics,Oncology",60 North Delhi Medical Road,25.996723,76.967854,no,2025-09-30
H200994,Bhubaneswar Health Institute 4666,Odisha,Bhubaneswar,300994,769,"Oncology,Cardiology,Gastroenterology,General Medicine,Orthopedics",97 Bhubaneswar Medical Road,15.211185,68.527794,no,2025-09-30
H200995,Raipur Health Institute 6558,Chhattisgarh,Raipur,300995,967,"General Medicine,Nephrology,Gastroenterology,Cardiology",181 Raipur Medical Road,19.678403,69.860405,no,2025-09-30
H200996,Siliguri Health Institute 930,West Bengal,Siliguri,300996,1129,"General Medicine,Pediatrics,Orthopedics,ENT",158 Siliguri Medical Road,31.793444,80.349028,no,2025-09-30
H200997,Ranchi Health Institute 3710,Jharkhand,Ranchi,300997,1003,"Oncology,General Medicine,ENT,Gastroenterology",51 Ranchi Medical Road,14.462308,87.195817,no,2025-09-30
H200998,Noida Health Institute 6103,Uttar Pradesh,Noida,300998,1168,"Gastroenterology,Orthopedics",145 Noida Medical Road,9.108641,81.329084,no,2025-09-30
H200999,Bhubaneswar Health Institute 1588,Odisha,Bhubaneswar,300999,1141,"Cardiology,Neurology,General Medicine",167 Bhubaneswar Medical Road,16.746157,69.686136,no,2025-09-30
